ticker,date,true_volatility,st_true_volatility
601169,2017/2/13,0.008152201,-0.122837397
601288,2017/2/13,0.010161029,0.378938625
601328,2017/2/13,0.005981827,-0.374306772
601398,2017/2/13,0.007199208,-0.291941718
601818,2017/2/13,0.009024405,-0.218681398
601939,2017/2/13,0.011480752,0.109914057
601988,2017/2/13,0.010480207,0.428449969
601997,2017/2/13,0.025969516,0.905390367
601998,2017/2/13,0.015660909,0.55778882
603323,2017/2/13,0.045255632,1.934404528
1,2017/2/14,0.00845534,-0.656159683
2142,2017/2/14,0.019804154,0.354329683
2807,2017/2/14,0.047495608,0.996523031
2839,2017/2/14,0.013964752,-0.491455019
600000,2017/2/14,0.008984744,-0.138532516
600015,2017/2/14,0.012267061,0.299043154
600016,2017/2/14,0.007810328,-0.090193512
600036,2017/2/14,0.010448692,-0.418582351
600908,2017/2/14,0.049664297,2.487880443
600919,2017/2/14,0.03053263,2.172546726
600926,2017/2/14,0.04009907,1.570397227
601009,2017/2/14,0.0245911,0.534474812
601128,2017/2/14,0.050149538,2.799995321
601166,2017/2/14,0.007393967,-0.469521141
601169,2017/2/14,0.00848034,-0.0890582
601288,2017/2/14,0.010158202,0.378432043
601328,2017/2/14,0.008987662,0.102053953
601398,2017/2/14,0.007190806,-0.293368184
601818,2017/2/14,0.011777097,0.185512017
601939,2017/2/14,0.013080938,0.319459511
601988,2017/2/14,0.011908679,0.675425293
601997,2017/2/14,0.034305769,1.528742873
601998,2017/2/14,0.016285275,0.635190275
603323,2017/2/14,0.053237122,2.502140429
1,2017/2/15,0.008284894,-0.674658893
2142,2017/2/15,0.020910245,0.464087669
2807,2017/2/15,0.048332607,1.026134503
2839,2017/2/15,0.025582294,0.29957758
600000,2017/2/15,0.008507909,-0.198166913
600015,2017/2/15,0.011465673,0.20632412
600016,2017/2/15,0.007547201,-0.126836777
600036,2017/2/15,0.009586115,-0.54836727
600908,2017/2/15,0.04899151,2.436138326
600919,2017/2/15,0.032067933,2.341789846
600926,2017/2/15,0.042099202,1.693198528
601009,2017/2/15,0.025809278,0.598623281
601128,2017/2/15,0.052607889,3.018072514
601166,2017/2/15,0.006198452,-0.655177015
601169,2017/2/15,0.007196499,-0.221219015
601288,2017/2/15,0.010082904,0.364939085
601328,2017/2/15,0.008545282,0.03194616
601398,2017/2/15,0.007113208,-0.306542535
601818,2017/2/15,0.011597081,0.159079244
601939,2017/2/15,0.014236438,0.470773028
601988,2017/2/15,0.011522374,0.608635183
601997,2017/2/15,0.034937893,1.576010642
601998,2017/2/15,0.015410935,0.526800023
603323,2017/2/15,0.053781892,2.540890774
1,2017/2/16,0.009446748,-0.548558068
2142,2017/2/16,0.052820798,3.630588479
2807,2017/2/16,0.258174477,8.449950789
2839,2017/2/16,0.057817906,2.494484209
600000,2017/2/16,0.015624256,0.691824511
600015,2017/2/16,0.054441173,5.178505961
600016,2017/2/16,0.010434721,0.275281441
600036,2017/2/16,0.022218987,1.35239784
600908,2017/2/16,0.051578884,2.635125836
600919,2017/2/16,0.074874232,7.060514146
600926,2017/2/16,0.042887678,1.741608272
601009,2017/2/16,0.061547856,2.480593778
601128,2017/2/16,0.050775248,2.85550126
601166,2017/2/16,0.024608086,2.203722036
601169,2017/2/16,0.006753949,-0.266775879
601288,2017/2/16,0.006902397,-0.204989065
601328,2017/2/16,0.036099875,4.39876134
601398,2017/2/16,0.014750251,0.990051306
601818,2017/2/16,0.023771953,1.946784915
601939,2017/2/16,0.045140327,4.517658472
601988,2017/2/16,0.030883005,3.95598684
601997,2017/2/16,0.034945081,1.576548132
601998,2017/2/16,0.045949008,4.312546326
603323,2017/2/16,0.075090835,4.056629307
1,2017/2/17,0.010308816,-0.454994259
2142,2017/2/17,0.051486849,3.498220024
2807,2017/2/17,0.379251006,12.73341389
2839,2017/2/17,0.053185335,2.179054777
600000,2017/2/17,0.016112329,0.752864365
600015,2017/2/17,0.054213254,5.152136175
600016,2017/2/17,0.009911569,0.202426898
600036,2017/2/17,0.022008916,1.320790172
600908,2017/2/17,0.05183349,2.654706853
600919,2017/2/17,0.077714009,7.373555102
600926,2017/2/17,0.042718394,1.73121481
601009,2017/2/17,0.0607638,2.439305894
601128,2017/2/17,0.050701724,2.84897904
601166,2017/2/17,0.025245633,2.302729029
601169,2017/2/17,0.053728352,4.568850498
601288,2017/2/17,0.006621146,-0.25538759
601328,2017/2/17,0.03584776,4.358806491
601398,2017/2/17,0.014566781,0.95890233
601818,2017/2/17,0.023159184,1.856808559
601939,2017/2/17,0.043817294,4.344406394
601988,2017/2/17,0.030124587,3.824860341
601997,2017/2/17,0.034800764,1.56575667
601998,2017/2/17,0.045548139,4.262851365
603323,2017/2/17,0.07524955,4.067918954
1,2017/2/20,0.012111464,-0.259345407
2142,2017/2/20,0.084057928,6.730265173
2807,2017/2/20,0.37892183,12.72176826
2839,2017/2/20,0.049681768,1.940498659
600000,2017/2/20,0.0163572,0.783488657
600015,2017/2/20,0.054711082,5.209733907
600016,2017/2/20,0.007846806,-0.085113558
600036,2017/2/20,0.022725485,1.428606459
600908,2017/2/20,0.046635339,2.254931975
600919,2017/2/20,0.080975165,7.733046495
600926,2017/2/20,0.039014159,1.503787383
601009,2017/2/20,0.061222424,2.463456738
601128,2017/2/20,0.048469117,2.650927311
601166,2017/2/20,0.025275991,2.307443433
601169,2017/2/20,0.054427392,4.640810886
601288,2017/2/20,0.006280126,-0.316496369
601328,2017/2/20,0.0357696,4.346419798
601398,2017/2/20,0.014555773,0.957033425
601818,2017/2/20,0.023250194,1.870172075
601939,2017/2/20,0.045197472,4.525141649
601988,2017/2/20,0.030515417,3.892432801
601997,2017/2/20,0.068836546,4.11081978
601998,2017/2/20,0.045708051,4.282675349
603323,2017/2/20,0.069812211,3.681152504
1,2017/2/21,0.010175177,-0.469498653
2142,2017/2/21,0.082190912,6.545000202
2807,2017/2/21,0.38087168,12.79075033
2839,2017/2/21,0.037138392,1.086426488
600000,2017/2/21,0.01639145,0.787772063
600015,2017/2/21,0.083677731,8.561118909
600016,2017/2/21,0.014477568,0.83829137
600036,2017/2/21,0.029223686,2.40633771
600908,2017/2/21,0.024257584,0.533923049
600919,2017/2/21,0.100374757,9.871547798
600926,2017/2/21,0.011565306,-0.181478808
601009,2017/2/21,0.088249629,3.886691945
601128,2017/2/21,0.021828494,0.287671508
601166,2017/2/21,0.035562252,3.904834332
601169,2017/2/21,0.057247102,4.931076716
601288,2017/2/21,0.012104496,0.727196482
601328,2017/2/21,0.058277156,7.91338728
601398,2017/2/21,0.02666117,3.012250766
601818,2017/2/21,0.03968863,4.283921085
601939,2017/2/21,0.073566364,8.240067498
601988,2017/2/21,0.045975943,6.565476738
601997,2017/2/21,0.089743791,5.674182067
601998,2017/2/21,0.075398302,7.963318786
603323,2017/2/21,0.057650176,2.816047881
600015,2016/8/25,0.083762329,8.570906734
600015,2016/8/30,0.056117557,5.372460332
600015,2016/9/7,0.057113385,5.487675696
600015,2017/2/22,0.056607586,5.429155735
600016,2016/8/25,0.014477568,0.83829137
600016,2016/8/30,0.010857891,0.334212415
600016,2016/9/7,0.009692753,0.171954416
600016,2017/2/22,0.00979924,0.186783876
601009,2016/8/25,0.088187116,3.88340005
601009,2016/8/30,0.058769002,2.334261116
601009,2016/9/7,0.0601733,2.408210544
601009,2017/2/22,0.058942549,2.34339999
600036,2016/8/25,0.02922478,2.406502315
600036,2016/8/30,0.017623149,0.660899619
600036,2016/9/7,0.017230937,0.601886681
600036,2017/2/22,0.017557315,0.650994114
601818,2016/8/25,0.03968863,4.283921085
601818,2016/8/30,0.032209487,3.185716
601818,2016/9/7,0.030258117,2.899185249
601818,2017/2/22,0.029981085,2.858507065
601398,2016/8/25,0.026661082,3.012235826
601398,2016/8/30,0.020256788,1.924934345
601398,2016/9/7,0.02024841,1.923511954
601398,2017/2/22,0.019452818,1.788438773
601997,2016/9/7,0.092117464,5.851676082
601997,2017/2/22,0.092159566,5.854824306
601998,2016/8/25,0.075430213,7.967274731
601998,2016/8/30,0.054868893,5.418327351
601998,2016/9/7,0.055086129,5.445257681
601998,2017/2/22,0.053890344,5.297018509
2142,2016/8/30,0.082089911,6.534977821
2142,2016/9/7,0.059955259,4.338544763
2142,2017/2/22,0.056676335,4.013175426
601169,2017/2/22,0.077203956,6.98546982
601939,2016/8/25,0.073498966,8.231241684
601939,2016/8/30,0.050722054,5.248589448
601939,2016/9/7,0.050090012,5.165823115
601939,2017/2/22,0.050121728,5.169976347
603323,2017/2/22,0.061798679,3.111137405
2839,2017/2/22,0.041241277,1.365789867
601128,2017/2/22,0.04764971,2.578238757
601166,2016/8/25,0.035559892,3.904467839
601166,2016/8/30,0.021657639,1.745536385
601166,2016/9/7,0.02265526,1.90046058
601166,2017/2/22,0.022562865,1.886112225
601169,2016/8/25,0.077187359,6.983761296
601169,2016/8/30,0.04133175,3.292722825
601169,2016/9/7,0.041720493,3.332740702
1,2016/8/31,0.010123293,-0.475129838
1,2016/9/8,0.00999366,-0.489199444
1,2017/2/22,0.009275913,-0.567099498
2807,2016/9/7,0.381992663,12.83040863
2807,2017/2/22,0.208175146,6.681067164
601328,2016/8/25,0.058199832,7.901133076
601328,2016/8/30,0.043351523,5.547992852
601328,2016/9/7,0.043707967,5.604481622
601328,2017/2/22,0.042670008,5.439987263
600000,2016/8/25,0.016404703,0.789429523
600000,2016/8/30,0.006561071,-0.441644237
600000,2016/9/7,0.008093031,-0.250052784
600000,2017/2/22,0.008018616,-0.259359344
600908,2017/2/22,0.047909,2.352885588
600919,2016/8/25,0.100159682,9.847839146
600919,2016/8/30,0.047933912,4.090765637
600919,2016/9/7,0.048147949,4.114359865
600919,2017/2/22,0.055738828,4.951135434
600926,2017/2/22,0.026052371,0.707977697
601288,2016/8/25,0.012104118,0.727128746
601288,2016/8/30,0.009579412,0.274716279
601288,2016/9/7,0.010035947,0.356524666
601288,2017/2/22,0.009761793,0.307397882
601988,2016/8/25,0.045944003,6.559954479
601988,2016/8/30,0.030497151,3.889274705
601988,2016/9/7,0.031154274,4.002887828
601988,2017/2/22,0.031406485,4.046493789
601997,2016/8/25,0.092388777,5.871963811
601997,2016/8/30,0.048751757,2.608957547
1,2017/2/23,0.0046977,-1.063991911
2142,2017/2/23,0.0102411,-0.594617151
2807,2017/2/23,0.064977346,1.614994508
2839,2017/2/23,0.055804734,2.357408339
600000,2017/2/23,0.002949677,-0.893295862
600015,2017/2/23,0.005618425,-0.470191112
600016,2017/2/23,0.001397696,-0.983221491
600036,2017/2/23,0.002676853,-1.587947513
600908,2017/2/23,0.040123091,1.754093668
600919,2017/2/23,0.018106284,0.802736623
600926,2017/2/23,0.026017501,0.705836797
601009,2017/2/23,0.008962759,-0.288503558
601128,2017/2/23,0.041364712,2.020704574
601166,2017/2/23,0.0027315,-1.193572606
601169,2017/2/23,0.043398088,3.505435236
601288,2017/2/23,0.003573439,-0.801518761
601328,2017/2/23,0.008461244,0.01862793
601398,2017/2/23,0.001702362,-1.225179448
601818,2017/2/23,0.008244257,-0.333234964
601939,2017/2/23,0.004082581,-0.858881505
601988,2017/2/23,0.003409519,-0.794034938
601997,2017/2/23,0.027451412,1.016200774
601998,2017/2/23,0.00554361,-0.69643332
603323,2017/2/23,0.046533155,2.025276743
1,2017/2/24,0.004708176,-1.062854907
2142,2017/2/24,0.011157144,-0.503717627
2807,2017/2/24,0.065465781,1.632274432
2839,2017/2/24,0.064779907,2.96852336
600000,2017/2/24,0.00405466,-0.755103416
600015,2017/2/24,0.00628753,-0.392776963
600016,2017/2/24,0.003011848,-0.758433464
600036,2017/2/24,0.00548183,-1.165905524
600908,2017/2/24,0.036623272,1.484932631
600919,2017/2/24,0.019286147,0.932798047
600926,2017/2/24,0.027297857,0.7844463
601009,2017/2/24,0.010821824,-0.190606393
601128,2017/2/24,0.041588451,2.040552176
601166,2017/2/24,0.003497636,-1.074596559
601169,2017/2/24,0.004629163,-0.485505028
601288,2017/2/24,0.003127885,-0.881359417
601328,2017/2/24,0.008199427,-0.022864479
601398,2017/2/24,0.000852896,-1.369399192
601818,2017/2/24,0.008567962,-0.285703519
601939,2017/2/24,0.004707928,-0.776991887
601988,2017/2/24,0.002643664,-0.926447255
601997,2017/2/24,0.021801521,0.593723947
601998,2017/2/24,0.00579175,-0.665671881
603323,2017/2/24,0.055252996,2.645532708
1,2017/2/27,0.004727742,-1.060731328
2142,2017/2/27,0.011734165,-0.446459533
2807,2017/2/27,0.072014349,1.863950626
2839,2017/2/27,0.046733311,1.739739703
600000,2017/2/27,0.003363487,-0.841543558
600015,2017/2/27,0.006752606,-0.338968574
600016,2017/2/27,0.003139153,-0.740704873
600036,2017/2/27,0.004749093,-1.276154478
600908,2017/2/27,0.049170196,2.449880553
600919,2017/2/27,0.021555731,1.182984151
600926,2017/2/27,0.030338231,0.97111492
601009,2017/2/27,0.010016054,-0.233037722
601128,2017/2/27,0.050472354,2.828631918
601166,2017/2/27,0.002766084,-1.188201931
601169,2017/2/27,0.005333117,-0.413038785
601288,2017/2/27,0.003686657,-0.781230761
601328,2017/2/27,0.006949862,-0.220893875
601398,2017/2/27,0.001357217,-1.283777112
601818,2017/2/27,0.008567962,-0.285703519
601939,2017/2/27,0.004855025,-0.757729434
601988,2017/2/27,0.002757558,-0.906755579
601997,2017/2/27,0.02468853,0.809603227
601998,2017/2/27,0.004335053,-0.846255812
603323,2017/2/27,0.064581391,3.309076074
1,2017/2/28,0.004619596,-1.072468861
2142,2017/2/28,0.012829427,-0.337776113
2807,2017/2/28,0.058995467,1.40336672
2839,2017/2/28,0.044044881,1.556685855
600000,2017/2/28,0.0042215,-0.734237912
600015,2017/2/28,0.007618116,-0.238830749
600016,2017/2/28,0.003108661,-0.744951212
600036,2017/2/28,0.005438708,-1.17239374
600908,2017/2/28,0.048139521,2.370614296
600919,2017/2/28,0.020694524,1.088049562
600926,2017/2/28,0.02744793,0.793660272
601009,2017/2/28,0.013229739,-0.06380714
601128,2017/2/28,0.049864227,2.774685745
601166,2017/2/28,0.004222785,-0.961985532
601169,2017/2/28,0.00539091,-0.407089473
601288,2017/2/28,0.003013607,-0.901837363
601328,2017/2/28,0.007742878,-0.095217757
601398,2017/2/28,0.001357218,-1.283776942
601818,2017/2/28,0.008755786,-0.258124253
601939,2017/2/28,0.003803859,-0.895380342
601988,2017/2/28,0.002052685,-1.028624427
601997,2017/2/28,0.024121052,0.767169434
601998,2017/2/28,0.003849975,-0.906390001
603323,2017/2/28,0.061431293,3.085004663
1,2017/3/1,0.003940218,-1.146204568
2142,2017/3/1,0.008364382,-0.780844856
2807,2017/3/1,0.059620011,1.425461929
2839,2017/3/1,0.051600948,2.071174662
600000,2017/3/1,0.004372808,-0.715314886
600015,2017/3/1,0.008148642,-0.177449921
600016,2017/3/1,0.003324208,-0.714933974
600036,2017/3/1,0.007465893,-0.867379763
600908,2017/3/1,0.034164731,1.295853297
600919,2017/3/1,0.015144055,0.476197252
600926,2017/3/1,0.018189917,0.22524977
601009,2017/3/1,0.013096513,-0.070822735
601128,2017/3/1,0.034644909,1.424599391
601166,2017/3/1,0.005049846,-0.83354822
601169,2017/3/1,0.005801712,-0.364800804
601288,2017/3/1,0.003013607,-0.901837363
601328,2017/3/1,0.008377076,0.005289097
601398,2017/3/1,0.004581609,-0.736349684
601818,2017/3/1,0.008913395,-0.234981628
601939,2017/3/1,0.005727063,-0.64353546
601988,2017/3/1,0.003197938,-0.830616184
601997,2017/3/1,0.020209854,0.474705293
601998,2017/3/1,0.003849975,-0.906390001
603323,2017/3/1,0.051341681,2.367314738
1,2017/3/2,0.003941371,-1.146079428
2142,2017/3/2,0.008204097,-0.79675002
2807,2017/3/2,0.051232931,1.128742589
2839,2017/3/2,0.051494063,2.063896916
600000,2017/3/2,0.00437633,-0.714874414
600015,2017/3/2,0.007481948,-0.254585122
600016,2017/3/2,0.003418936,-0.701742081
600036,2017/3/2,0.007468393,-0.867003609
600908,2017/3/2,0.035201892,1.375618373
600919,2017/3/2,0.014085654,0.359525112
600926,2017/3/2,0.016976924,0.150776126
601009,2017/3/2,0.01302781,-0.074440591
601128,2017/3/2,0.032468065,1.231494327
601166,2017/3/2,0.004852983,-0.864119792
601169,2017/3/2,0.005748996,-0.37022748
601288,2017/3/2,0.003015926,-0.901421812
601328,2017/3/2,0.006390033,-0.309614829
601398,2017/3/2,0.004581609,-0.736349684
601818,2017/3/2,0.004131433,-0.937144294
601939,2017/3/2,0.006510234,-0.540978681
601988,2017/3/2,0.003290728,-0.814573279
601997,2017/3/2,0.01766753,0.284600214
601998,2017/3/2,0.00317985,-0.989464111
603323,2017/3/2,0.048496289,2.164917543
1,2017/3/3,0.003488899,-1.195188088
2142,2017/3/3,0.007648142,-0.851917725
2807,2017/3/3,0.051352522,1.132973497
2839,2017/3/3,0.047031474,1.760041472
600000,2017/3/3,0.004813396,-0.660213646
600015,2017/3/3,0.00747795,-0.255047683
600016,2017/3/3,0.002835281,-0.783022318
600036,2017/3/3,0.007478837,-0.865432185
600908,2017/3/3,0.030911203,1.045633794
600919,2017/3/3,0.012063526,0.136617158
600926,2017/3/3,0.013553254,-0.059425564
601009,2017/3/3,0.013061545,-0.072664128
601128,2017/3/3,0.026421824,0.695139973
601166,2017/3/3,0.004478808,-0.922226789
601169,2017/3/3,0.001880596,-0.768447274
601288,2017/3/3,0.003698018,-0.779194937
601328,2017/3/3,0.006634673,-0.270844608
601398,2017/3/3,0.00441876,-0.76399769
601818,2017/3/3,0.004967017,-0.814450745
601939,2017/3/3,0.006368202,-0.559577869
601988,2017/3/3,0.003290728,-0.814573279
601997,2017/3/3,0.017759234,0.291457482
601998,2017/3/3,0.003226682,-0.983658438
603323,2017/3/3,0.032149367,1.002135345
1,2017/3/6,0.003489933,-1.195075864
2142,2017/3/6,0.007070992,-0.90918862
2807,2017/3/6,0.040304904,0.742129256
2839,2017/3/6,0.040585687,1.321151073
600000,2017/3/6,0.004880127,-0.65186807
600015,2017/3/6,0.007791791,-0.218736889
600016,2017/3/6,0.002614723,-0.813737391
600036,2017/3/6,0.00784316,-0.810615478
600908,2017/3/6,0.028002441,0.821929255
600919,2017/3/6,0.009451232,-0.151347358
600926,2017/3/6,0.010258295,-0.261724837
601009,2017/3/6,0.013130062,-0.069056067
601128,2017/3/6,0.023586253,0.443600074
601166,2017/3/6,0.00459651,-0.903948417
601169,2017/3/6,0.001623365,-0.794927079
601288,2017/3/6,0.003381016,-0.835999831
601328,2017/3/6,0.005994944,-0.372228008
601398,2017/3/6,0.003436606,-0.930744797
601818,2017/3/6,0.006233723,-0.628453101
601939,2017/3/6,0.006148051,-0.588406793
601988,2017/3/6,0.002803147,-0.89887348
601997,2017/3/6,0.015800425,0.14498538
601998,2017/3/6,0.004015206,-0.885906631
603323,2017/3/6,0.026482317,0.599029191
1,2017/3/7,0.00317998,-1.228716346
2142,2017/3/7,0.006254967,-0.990163207
2807,2017/3/7,0.04000491,0.731516024
2839,2017/3/7,0.038527818,1.181031807
600000,2017/3/7,0.005630008,-0.558085732
600015,2017/3/7,0.007979826,-0.196981605
600016,2017/3/7,0.003331021,-0.71398519
600036,2017/3/7,0.008315757,-0.739507666
600908,2017/3/7,0.018475974,0.089276014
600919,2017/3/7,0.009603899,-0.134518212
600926,2017/3/7,0.012210111,-0.141889975
601009,2017/3/7,0.010089916,-0.229148197
601128,2017/3/7,0.023181714,0.407713934
601166,2017/3/7,0.005864504,-0.707037015
601169,2017/3/7,0.003165212,-0.636206679
601288,2017/3/7,0.004182162,-0.692439179
601328,2017/3/7,0.006407431,-0.306857617
601398,2017/3/7,0.002507347,-1.088511553
601818,2017/3/7,0.00968264,-0.122029011
601939,2017/3/7,0.007019271,-0.474319937
601988,2017/3/7,0.004716277,-0.568103327
601997,2017/3/7,0.014957252,0.08193619
601998,2017/3/7,0.006654856,-0.558674286
603323,2017/3/7,0.028563792,0.747087772
1,2017/3/8,0.00317998,-1.228716346
2142,2017/3/8,0.007741805,-0.842623497
2807,2017/3/8,0.014602244,-0.167183199
2839,2017/3/8,0.037035953,1.079451468
600000,2017/3/8,0.005711551,-0.547887723
600015,2017/3/8,0.007000343,-0.310305884
600016,2017/3/8,0.002895155,-0.774684219
600036,2017/3/8,0.00722105,-0.904219291
600908,2017/3/8,0.014140345,-0.244164772
600919,2017/3/8,0.006101477,-0.520605404
600926,2017/3/8,0.010002355,-0.277438682
601009,2017/3/8,0.008844466,-0.294732791
601128,2017/3/8,0.016013404,-0.228177734
601166,2017/3/8,0.005636364,-0.742465706
601169,2017/3/8,0.004050294,-0.545094806
601288,2017/3/8,0.004182162,-0.692439179
601328,2017/3/8,0.005864759,-0.392859553
601398,2017/3/8,0.001678131,-1.229293313
601818,2017/3/8,0.00968211,-0.122106834
601939,2017/3/8,0.005604497,-0.659585562
601988,2017/3/8,0.005081497,-0.504958702
601997,2017/3/8,0.007873291,-0.447774801
601998,2017/3/8,0.00793899,-0.399482659
603323,2017/3/8,0.023570145,0.391881829
1,2017/3/9,0.003177787,-1.228954362
2142,2017/3/9,0.007686751,-0.848086534
2807,2017/3/9,0.014633014,-0.166094613
2839,2017/3/9,0.027711035,0.444522485
600000,2017/3/9,0.005716845,-0.547225639
600015,2017/3/9,0.007156969,-0.292184561
600016,2017/3/9,0.003139628,-0.740638724
600036,2017/3/9,0.006988543,-0.939202721
600908,2017/3/9,0.014608735,-0.208142241
600919,2017/3/9,0.006311963,-0.497402618
600926,2017/3/9,0.010060572,-0.273864356
601009,2017/3/9,0.009100306,-0.281260422
601128,2017/3/9,0.016756714,-0.162239649
601166,2017/3/9,0.005465615,-0.768981939
601169,2017/3/9,0.004326623,-0.51664902
601288,2017/3/9,0.004090038,-0.708947258
601328,2017/3/9,0.005917917,-0.384435144
601398,2017/3/9,0.002795918,-1.039518849
601818,2017/3/9,0.009291735,-0.179427815
601939,2017/3/9,0.003924347,-0.879602356
601988,2017/3/9,0.005081497,-0.504958702
601997,2017/3/9,0.008431792,-0.406012274
601998,2017/3/9,0.008690292,-0.306345192
603323,2017/3/9,0.022918893,0.345557253
1,2017/3/10,0.00168983,-1.390448496
2142,2017/3/10,0.004372657,-1.176945809
2807,2017/3/10,0.01250586,-0.241349378
2839,2017/3/10,0.040122601,1.28961978
600000,2017/3/10,0.003933195,-0.770294189
600015,2017/3/10,0.005088693,-0.531480075
600016,2017/3/10,0.002515132,-0.827606509
600036,2017/3/10,0.005235618,-1.202951034
600908,2017/3/10,0.028578478,0.866230608
600919,2017/3/10,0.013329139,0.276131177
600926,2017/3/10,0.01487477,0.021711023
601009,2017/3/10,0.006264952,-0.430568337
601128,2017/3/10,0.039263177,1.834280075
601166,2017/3/10,0.00370529,-1.042349214
601169,2017/3/10,0.005461746,-0.399797493
601288,2017/3/10,0.002743718,-0.950199885
601328,2017/3/10,0.004748652,-0.569738703
601398,2017/3/10,0.005980793,-0.498800496
601818,2017/3/10,0.007153766,-0.493357957
601939,2017/3/10,0.003551205,-0.928465557
601988,2017/3/10,0.005308903,-0.465641396
601997,2017/3/10,0.01736588,0.262044003
601998,2017/3/10,0.007960978,-0.396756849
603323,2017/3/10,0.026385072,0.592112001
1,2017/3/13,0.01032157,-0.453610014
2142,2017/3/13,0.009507415,-0.667421096
2807,2017/3/13,0.040242544,0.739923075
2839,2017/3/13,0.039891767,1.273902409
600000,2017/3/13,0.004705065,-0.673761842
600015,2017/3/13,0.006617055,-0.354651561
600016,2017/3/13,0.004018143,-0.618296061
600036,2017/3/13,0.007090954,-0.923793774
600908,2017/3/13,0.033977531,1.281456282
600919,2017/3/13,0.015924756,0.562257315
600926,2017/3/13,0.017137959,0.160663128
601009,2017/3/13,0.00938132,-0.266462406
601128,2017/3/13,0.046087657,2.439671021
601166,2017/3/13,0.007141651,-0.50870421
601169,2017/3/13,0.006924264,-0.249243358
601288,2017/3/13,0.00458503,-0.620247603
601328,2017/3/13,0.005407819,-0.465274795
601398,2017/3/13,0.005920255,-0.509078453
601818,2017/3/13,0.016660009,0.902497746
601939,2017/3/13,0.004467209,-0.808514205
601988,2017/3/13,0.006606191,-0.241347099
601997,2017/3/13,0.019044476,0.387562869
601998,2017/3/13,0.007629074,-0.43790235
603323,2017/3/13,0.036627614,1.320680077
1,2017/3/14,0.009922458,-0.496927292
2142,2017/3/14,0.009391812,-0.678892442
2807,2017/3/14,0.050667033,1.108722167
2839,2017/3/14,0.049442007,1.924173453
600000,2017/3/14,0.003136277,-0.869959113
600015,2017/3/14,0.004555672,-0.593149569
600016,2017/3/14,0.005476087,-0.415261678
600036,2017/3/14,0.006054098,-1.079801031
600908,2017/3/14,0.033943093,1.278807754
600919,2017/3/14,0.015879458,0.557263919
600926,2017/3/14,0.016559114,0.125124014
601009,2017/3/14,0.010167424,-0.225066675
601128,2017/3/14,0.045896177,2.422685074
601166,2017/3/14,0.005934645,-0.696144564
601169,2017/3/14,0.006957391,-0.245833207
601288,2017/3/14,0.003868242,-0.748691797
601328,2017/3/14,0.002893733,-0.863703794
601398,2017/3/14,0.005923359,-0.508551466
601818,2017/3/14,0.0134991,0.438363507
601939,2017/3/14,0.001855122,-1.150568788
601988,2017/3/14,0.005177016,-0.488443968
601997,2017/3/14,0.019302087,0.406826015
601998,2017/3/14,0.007336532,-0.474168221
603323,2017/3/14,0.036757316,1.329905984
1,2017/3/15,0.009842914,-0.505560532
2142,2017/3/15,0.008233644,-0.793818056
2807,2017/3/15,0.050661443,1.108524403
2839,2017/3/15,0.073502829,3.562462738
600000,2017/3/15,0.003983913,-0.763951246
600015,2017/3/15,0.003606664,-0.70294795
600016,2017/3/15,0.005457411,-0.417862512
600036,2017/3/15,0.005405487,-1.177392232
600908,2017/3/15,0.034345832,1.309781255
600919,2017/3/15,0.015878215,0.557126898
600926,2017/3/15,0.016049505,0.093835755
601009,2017/3/15,0.009976484,-0.235121453
601128,2017/3/15,0.046569777,2.482439273
601166,2017/3/15,0.005857023,-0.708198767
601169,2017/3/15,0.007921379,-0.146598613
601288,2017/3/15,0.004058748,-0.714554242
601328,2017/3/15,0.002822045,-0.875064813
601398,2017/3/15,0.004832112,-0.693820049
601818,2017/3/15,0.013033477,0.369993435
601939,2017/3/15,0.002248225,-1.099091681
601988,2017/3/15,0.00556644,-0.421114599
601997,2017/3/15,0.018975246,0.382386119
601998,2017/3/15,0.005984786,-0.641741578
603323,2017/3/15,0.036827168,1.334874666
1,2017/3/16,0.008922358,-0.605472286
2142,2017/3/16,0.01224081,-0.396184885
2807,2017/3/16,0.050895964,1.116821321
2839,2017/3/16,0.076099063,3.739239007
600000,2017/3/16,0.005592431,-0.562785223
600015,2017/3/16,0.004450596,-0.605306658
600016,2017/3/16,0.005653028,-0.390620741
600036,2017/3/16,0.00659859,-0.997875765
600908,2017/3/16,0.034495028,1.321255492
600919,2017/3/16,0.016393132,0.613888436
600926,2017/3/16,0.020247668,0.351588681
601009,2017/3/16,0.013186333,-0.066092872
601128,2017/3/16,0.046677068,2.491956922
601166,2017/3/16,0.005585033,-0.750437084
601169,2017/3/16,0.011158593,0.186645801
601288,2017/3/16,0.004151567,-0.697921623
601328,2017/3/16,0.006986897,-0.215024618
601398,2017/3/16,0.005921854,-0.50880698
601818,2017/3/16,0.011395651,0.129502132
601939,2017/3/16,0.005886702,-0.622630624
601988,2017/3/16,0.007642455,-0.062182483
601997,2017/3/16,0.021539221,0.574110176
601998,2017/3/16,0.008649895,-0.31135313
603323,2017/3/16,0.036259106,1.294467525
1,2017/3/17,0.008958924,-0.601503627
2142,2017/3/17,0.014780242,-0.144195724
2807,2017/3/17,0.051182223,1.126948634
600000,2017/3/17,0.006663386,-0.42884842
600015,2017/3/17,0.006327445,-0.388158875
600016,2017/3/17,0.006475981,-0.276015684
600036,2017/3/17,0.007610645,-0.845600112
